LAT,LON
23.1781936428163,120.096632035477
23.1779493981742,120.09746989657
23.0850455343754,120.11643270097
23.0786932475629,120.126423164683
23.0791919277142,120.127236255183
23.0324191217607,120.128251100178
23.0610263803086,120.130660218439
23.0299700586491,120.130728568515
23.043797758957,120.134234447472
23.0375048112442,120.134966006926
23.0041143640793,120.142581610856
22.9912558654915,120.148886491121
22.9895127395954,120.153621466865
22.9886802302501,120.154096387797
22.9966456073522,120.161584928131
22.8438362024906,120.17628754291
22.874019596037,120.188786831793
22.8727604574471,120.189245346885
22.8147092460513,120.190377101924
22.8475160868866,120.191213085127
22.8081236783704,120.193069774488
22.8449894807892,120.196958528511
22.8087579962225,120.197516998268
22.8186051122188,120.20049334311
22.8126057101911,120.200894437481
22.8115996140864,120.200990138683
22.8177176856048,120.201402547064
22.8258837993066,120.204853218473
22.819833717163,120.206116206985
22.8192909512916,120.207049793958
22.6495753162641,120.219036723334
22.5825677221347,120.222747677331
22.6447986972572,120.226913360364
22.6507853687176,120.233435548747
22.5804880011799,120.235178586462
22.5891833480358,120.235923241145
22.5679781460124,120.24068623862
22.5554779156167,120.242939910339
23.2056953288409,120.244923558592
23.2059837353268,120.246547618066
22.5879603411724,120.247527073748
22.5519650481731,120.247733932252
23.2062582955997,120.248114941838
22.5773141425299,120.249087517852
22.7279400561099,120.248884926367
23.2067264298109,120.250785040672
23.2073232196053,120.254204899937
22.5977830120041,120.254664088029
22.5130106768131,120.255678449414
22.6170366177476,120.255350229798
22.5668979971475,120.255771462668
23.2078533713941,120.257216989349
22.5871059682458,120.257252541869
22.5368820759426,120.258468643594
23.208385546718,120.260242198174
23.2088053142441,120.262593599127
22.6773814151922,120.262446712439
22.5266585886953,120.262921485319
22.5787065312203,120.263039551968
22.6159877780369,120.267190931107
22.5191237848352,120.271482784053
22.6840865975101,120.272947625517
22.6969391956549,120.273192122191
22.61278406708,120.274759517599
22.5328366438931,120.279009267715
22.6155655009289,120.278720152996
22.6037708606312,120.27908363681
22.6150180243314,120.279982676542
22.5219044154036,120.282231394042
22.6021241065214,120.283086564759
22.61357166524,120.284529236054
22.5997514631941,120.284596523654
22.5927731219235,120.289175970995
22.6166387924075,120.290039316148
22.4677426062955,120.290410619799
22.6167042219386,120.290908268589
22.4709406153909,120.292434168551
22.6074907722906,120.292882748233
22.5454509555469,120.344491539265
22.5379643398243,120.346597246436
22.4541449906139,120.354740882812
22.4900066554875,120.366147955701
22.4964626119006,120.37313194622
22.493291120745,120.3784155738
22.4863785846337,120.3894828181
22.4817627412655,120.394959546949
23.2318275568546,120.395532971539
23.2332766085091,120.401485865072
22.3026831178197,120.407613296206
23.2355241242488,120.416874696901
23.2365206274826,120.420554917046
23.2370168566677,120.424505837457
23.2385790567407,120.43234817767
22.4608419764265,120.438912117545
23.2394277124834,120.43984808948
22.4701082982078,120.444311491466
22.4510049703708,120.448014592062
22.4480772791948,120.450578873873
23.2430063419694,120.456329452776
22.4423917956031,120.45730327862
22.4397904568072,120.460895888803
22.4386337689366,120.464914352508
22.3333011686434,120.479880285141
21.609896188076,120.482335680251
21.6087088315315,120.482584588444
23.2506909528458,120.505769731629
23.251572678201,120.509796202788
21.6560298349107,120.510337664849
22.413938841808,120.511992500367
23.2533474722301,120.518946374766
23.2557918281353,120.52688356296
23.2566754148397,120.534827595295
23.2576077083167,120.539124178129
23.2603308799226,120.557544059397
23.2621591724229,120.566332923109
22.3785650300219,120.573922666447
22.3771700500375,120.576124402658
23.2639461781846,120.57722878752
23.2656080614602,120.587455465376
23.2676008900094,120.599891752041
23.2708486452674,120.616793899617
23.2703057691558,120.616957583027
23.2707166949271,120.620419572496
21.4909947856472,120.659168163229
21.5745213492205,120.675462474293
23.2888078906123,120.723128441206
23.2894185497195,120.723427033395
21.5012451921113,120.853216314828
21.924065085579,120.857224036773
22.0742969096698,120.892097206462
22.1731058873339,120.894337291083
21.6305831332357,120.922991694155
22.5236574638676,120.967772844049
22.5274815738514,120.970310736233
21.7511242002047,121.00587950684
22.5963523833413,121.010490623963
23.3458206056705,121.043749461889
23.3439732369241,121.047889530866
23.3510350792309,121.07734668297
21.8573629844002,121.078515937137
23.364656946341,121.149304834867
23.364564750825,121.159938051046
22.7647367344886,121.178794841303
22.7906255534773,121.189557285907
22.7420615723763,121.189981834239
22.3920806783062,121.235119828161
22.8700572629135,121.236270229042
22.0127679144469,121.241788532213
21.8001372272833,121.295247669635
22.1347438294992,121.312327024786
22.1319566307835,121.31275971735
22.4103390161252,121.349219156308
22.1581822901243,121.381988189136
23.18737442502,121.398272915861
23.1223726462594,121.413710542818
23.0282742328188,121.441890400596
22.6676926166191,121.451119520718
22.3669592568679,121.494782386184
21.6851671448457,121.501378186832
22.6456328165177,121.502098399769
21.6823130429319,121.501938499648
22.0877225003178,121.505783980076
22.461189270311,121.534838989287
22.6820298492065,121.622429068032
22.4905118491676,121.633805097995
22.7309568982724,121.695335299974
22.7280633923705,121.696046223453
22.345749745446,121.710071240861
22.8315018345756,121.719712582401
22.8301850184408,121.719539335882
22.8292999640014,121.719947641567
22.8325398877928,121.720104347677
22.8301539623982,121.720220130536
22.7096736676383,121.779193846674
23.0614288255559,121.86877093581
23.0589563151758,121.868850649471
22.9159155236962,121.888911763357
23.016144782795,121.932281811041
21.7789998686479,121.970637954196
23.0520440441176,121.977553160126
22.0007641000755,122.152307857236
21.9970111202798,122.152927273825
22.0542454269729,122.185297755403
22.0545131034682,122.187144815615
23.4298878464869,122.194621488921
22.1226060467283,122.2533329682
23.0135337345447,122.273502780486
23.0155430441731,122.273520552351
23.2595158796994,122.297169859127
23.2578062490136,122.296863553143
22.2850294724034,122.303543188733
22.3863662147637,122.327830043274
22.9402791361077,122.35713269727
23.0632120393507,122.366332239523
23.1984222771174,122.3757618592
22.9961038514177,122.388325440102
22.6821552550439,122.415273948027
22.6315237425884,122.425566833628
22.3004757787227,122.464470545673
22.968685602562,122.584755005819
22.7544325255248,122.588435863869
22.7607644965916,122.588597832837
22.7559477448864,122.589153526217
22.3540948442415,122.598520872685
22.8862925547297,122.630628929393
24.6540276016659,119.799007753977
24.6677021926127,119.81029181484
24.6472651787666,119.812311015339
24.1846202804796,119.884047891615
24.6106434726451,119.884180777941
24.1844060153834,119.888931580687
23.9922740945187,119.930590671097
23.9790700228365,119.935859760771
24.0273227302864,119.9715021845
24.0403678350351,119.989918045717
23.6271758756897,120.005060776657
23.9785997054558,120.006438445429
23.9781669359979,120.007202256208
23.6107506579537,120.007819906851
23.6009196797159,120.0077413353
23.623141141909,120.009883787346
23.635511923876,120.014213364213
23.6020954766143,120.015167418337
23.6154750851577,120.016427516102
23.5923492332703,120.018101660271
23.5646101303396,120.018439351767
23.628669353189,120.018721673957
24.5405056080216,120.01974178559
23.5485205224573,120.022374363283
23.5864922176178,120.022437176429
23.5772335594053,120.023059523973
23.6126648047218,120.0245434964
23.6434424838037,120.025394582265
23.6258604628151,120.025621452048
23.5316411149327,120.026275472458
23.567020516692,120.026950191634
23.5429432136956,120.027164956927
23.6386946691866,120.028152223038
23.6084198740226,120.029906124752
23.5948370269435,120.030982234735
23.5563068729794,120.031085567947
23.5863244237041,120.032071411387
23.6526872981382,120.032285439276
23.6253586084349,120.032732561564
23.534450171105,120.034304802033
23.6380176312229,120.034820486493
23.570060672275,120.035924361323
23.5471359452042,120.036163502894
23.6079134494452,120.037131041902
23.5832915731025,120.037722275198
23.6525176738581,120.039143217482
23.5604765332332,120.039237640154
23.6247988604655,120.040327053704
23.4458213870456,120.040863384308
23.5980917257335,120.041029096257
23.639474574959,120.04303273692
23.5454382452012,120.042992523153
23.652802346023,120.046013725271
23.6195225000013,120.046500312716
23.5734890621627,120.047644876708
23.5778229467053,120.048599288027
23.5634393337443,120.049162735529
23.586439868735,120.049872288855
23.6391396509866,120.050168891784
23.5563208617539,120.051836342021
23.5996471303793,120.052442437984
23.6528814915482,120.052901236885
23.6153481904151,120.054654099911
23.5681211416368,120.055096984488
23.6269013027971,120.056200910372
23.6399336359297,120.058017825479
23.5820483047493,120.058013420836
23.653055971049,120.059614394813
23.5940815242564,120.059889734931
23.6060773402842,120.061659008838
23.6190250062854,120.063501445741
23.6305573300918,120.065160417236
23.6528924260317,120.066443014571
23.6427583247331,120.066933003536
24.6945377372858,120.067820328793
24.0894520757265,120.081019486631
24.7166803647581,120.082112603763
24.2908505125034,120.082552133287
24.7307427948432,120.083999372052
23.209685761584,120.090185450078
24.5530261426851,120.091142203756
24.1838343049702,120.092333190286
23.1932307249027,120.093427928861
23.7852987254268,120.094847641308
23.2333842071386,120.094743806629
23.2595576495499,120.098190424434
24.1015389847963,120.102509796886
23.2261797525147,120.103945861482
23.1859487566308,120.105077955202
24.2051809503509,120.106474581228
24.2018026069088,120.107126114049
24.5391100653529,120.107899688591
23.7323084194234,120.110248805645
24.1939092167596,120.11726389181
23.3312243043786,120.123381129116
23.7440714881387,120.125416478653
23.3227730998584,120.129334895752
23.3845131836828,120.129561129945
23.3218567671553,120.129559410681
23.3743900381217,120.130587302035
24.4643652994778,120.131377739279
23.7513933122198,120.132575788279
23.5703669298471,120.140323619584
23.7441544704853,120.141494274796
23.7517807783303,120.141810391862
24.737945615122,120.145394844217
23.9323140104415,120.147139190487
23.4271245283779,120.154093722499
23.3920782547601,120.154745116249
23.9309208337553,120.154940757437
24.7480841012314,120.156017422452
23.8881514490507,120.156658527804
23.3872773814771,120.157350921585
23.9308025526026,120.163286243211
23.7816641733071,120.162920003549
23.449402171581,120.163057296674
23.7783601066524,120.162990923176
23.4486114530156,120.163928332464
23.9015555536463,120.166272324092
23.9287397137388,120.169780610732
23.7763821758321,120.170832017547
23.9604438288274,120.170962776032
23.797857349239,120.171193960113
23.7566121417587,120.172130501579
23.7989698007435,120.174089957481
23.9138954225422,120.175264500065
23.9280162810033,120.177657102183
23.7972720154115,120.178832389973
23.9722121744317,120.179779816813
23.7021797258702,120.180589281143
23.9537238580464,120.181294694442
23.9628307787711,120.181641366867
23.7999874411155,120.183325944424
23.7995855632253,120.184011500825
23.9271754742634,120.184907088431
23.9661366763951,120.192486223359
23.7575571370924,120.194487966442
24.3329811491234,120.197113597403
24.3303750885687,120.197235339056
23.7576440894052,120.198150904597
24.6494209215638,120.205904221037
23.8202940945118,120.221242371192
23.8199455481816,120.222031418672
24.4417212680353,120.236607586624
23.8240836884733,120.241769128007
24.4169235759524,120.243585083976
24.4138597249145,120.243537269282
24.4873278268128,120.256618873249
23.8388043800051,120.271777823412
23.8385683940059,120.272765185981
24.0485160830828,120.276845818806
24.4539952607365,120.278802465733
24.2467176225187,120.286409632666
24.2510996365573,120.291471158051
24.2475103857569,120.291770329124
24.5524171790206,120.318785612474
24.5493667791032,120.319208978905
24.0158076378276,120.339048949223
24.6380529555279,120.340990520733
24.6040394722701,120.365846632428
24.6013875689378,120.366434915281
24.0835658047795,120.374331628611
24.4672841964464,120.376966745956
24.1179765300558,120.386994957509
24.5202006669191,120.406996866436
24.0681061855741,120.408564317991
24.5516047558763,120.413918749882
24.2222126023808,120.416760692781
24.0821009921057,120.418689276838
24.0847093167831,120.420924500067
24.1419726312524,120.42213425148
24.3139717774067,120.425681259236
24.2463397291138,120.4359489833
24.6072223666518,120.436074471389
24.2461048966353,120.437085926761
24.344604231794,120.43893963778
24.1355910420819,120.440130027585
24.2596440903953,120.443121111984
24.2420245928259,120.448309657989
24.14908247914,120.450819545497
24.2535375198663,120.451844498283
24.2633187818981,120.466419419661
24.2537484943934,120.473668233138
24.4231024010114,120.48216605184
24.2686339598991,120.485040539273
24.3759417008867,120.487556454919
24.2408220488968,120.487745083443
24.3295956397779,120.497655293838
24.2830792720415,120.506148872712
24.286292506045,120.506823044986
24.2843383831169,120.513182588777
24.2614540083754,120.518639173586
24.2831131942913,120.521949742213
24.6523568297969,120.564801581633
24.6488806063089,120.565245862707
24.712098389452,120.573689513054
24.7907577067838,120.612359318311
24.4975628616294,120.658584542318
24.4976371271125,120.661437881593
24.8186873157528,120.66743679779
24.4953968324754,120.667477639799
24.4952721576549,120.668546217166
24.6313255721779,120.685773908059
24.625533681225,120.691226403874
24.6438605638397,120.694860117626
24.6352614051351,120.695473574281
24.6549438215865,120.697488763904
24.6454372917487,120.705248549366
24.6565117781297,120.707128858619
24.5737719769189,120.707163632113
24.6377874240983,120.707561106796
24.6715815040847,120.711456813327
24.6638710014393,120.71693598341
24.64744006597,120.722886900653
24.6554134146667,120.731814975645
24.6818239222622,120.737295616697
24.6951587192247,120.739368190238
24.7067099093856,120.742013168129
24.6759556487631,120.742621868887
24.6919532254595,120.747284634126
24.7041371451061,120.749403950187
24.7158246012506,120.751344138772
24.6863657922022,120.756781964747
24.7274236481991,120.759143709076
24.7007800112544,120.759499544176
24.6369525193049,120.759780702683
24.7381641903508,120.760566166129
24.717640831425,120.762557361599
24.6938597480012,120.768940262035
24.7093958885378,120.770936884261
24.7437909526758,120.771199399628
24.7189418585411,120.772665605053
24.7285044347189,120.774336429833
24.7041749640313,120.780704438072
24.7627514917151,120.781204120277
24.7230043861589,120.784269437854
24.7376910924582,120.786033379727
24.7532065563469,120.788600498299
24.6985512816445,120.789559980166
24.7741125511812,120.792311181702
24.6957014314971,120.793048632293
24.7200566643669,120.793438809639
24.744290729948,120.794689306448
24.7664318344352,120.798072854262
24.6919105027923,120.798036474181
24.7011628846021,120.799027521527
24.7339344612382,120.799216743656
24.7099506761339,120.799758903351
24.7829975958278,120.800687975686
24.7541781269366,120.802441925042
24.6978773507409,120.80294507234
24.7268963371273,120.805977675852
24.6910778118036,120.806797538268
24.6952194944211,120.807123514427
24.7778560215638,120.807909750366
24.7553601330559,120.812226917208
24.7200710938273,120.813111509981
24.7095862018418,120.813583666892
24.7726678787466,120.814722722301
24.7468973269282,120.816072453025
24.6978360791687,120.817181174297
24.693285870772,120.817154514617
24.7058332077023,120.818119257953
24.7256324237084,120.818332197862
24.7022510573075,120.822648610895
24.7305705510946,120.824866655787
24.7194459347397,120.826470044114
24.6996044589856,120.826678473447
24.7567606415989,120.827810031079
24.7278045756617,120.828350238895
24.7163278509957,120.830170040561
24.7058875231315,120.831017943477
24.7251687912821,120.831767965444
24.7127311300722,120.834946057145
24.775054824223,120.877504116548
24.7482722777337,120.901989296367
24.8088499538633,120.914963918395
24.894233759657,120.969470608405
24.8988973504355,121.010456080504
24.9091121065503,121.065287162397
24.9118717697403,121.092155482766
