MMSI,LAT,LON,TYPE
10005051,24.7667725401461,122.148322012254,0
10005183,24.8003863031276,121.873319777306,0
10061810,26.1893278653618,119.795785724421,0
10623224,24.983175,119.21832,0
10646881,25.0542318036818,119.508518979667,0
10677827,24.9264335795795,119.122897508839,0
10678200,25.0704057808238,119.224123223286,0
10827018,24.9551545212207,119.344884095071,0
10827020,24.9545129499612,119.345988812901,0
10827021,24.9528432307745,119.345758837435,0
11001377,25.6716051959555,122.663452060399,0
11004125,22.5905235891233,120.28877362382,0
11004212,22.66,121.475205,0
11005183,24.7929618993884,121.879175395466,0
11100667,22.5903108181444,120.288607747772,0
11110035,26.234388,120.538912,0
12003071,25.6770750857869,122.655885216366,0
12004125,22.5895676578116,120.287077881424,0
12004212,22.659997,121.475223,0
12005070,24.6431012533209,121.848014079026,0
12005183,24.797544238972,121.872884914592,0
13001504,26.357083,120.113817,0
13004125,22.589993748381,120.28785140898,0
13005070,24.6465045554876,121.848056692259,0
13559683,23.7283924181986,117.717239999827,0
13954341,24.1209814033659,120.279853882821,0
14004125,22.5899775157906,120.287942225297,0
14005183,24.7926340159611,121.879342058872,0
14626995,24.1431565989029,118.312891786641,0
15004125,22.5900339072963,120.287933830513,0
15005070,24.6410849672353,121.856462211339,0
15005183,24.7986676143188,121.871549123997,0
15010002,23.2032692783023,116.85744073528,0
16004501,24.5787448282734,121.871529525189,0
16004502,24.5796248120389,121.869074334984,0
16004503,24.5797713868288,121.872170268232,0
16004504,24.5794409059795,121.871297421852,0
16004505,24.5788711806984,121.871295516413,0
16004506,24.5821053354684,121.873651577022,0
16004507,24.5795388847676,121.871184276989,0
16004509,24.579445,121.871282,0
16004510,24.5794426748119,121.870625715198,0
16004511,24.5784943647909,121.871330672423,0
16004512,24.5797206317438,121.871111750801,0
16004514,24.57942,121.871265,0
16005070,24.6416229487132,121.849292182898,0
16005183,24.7930270414485,121.879432614784,0
16388047,23.1771181409341,116.838547724004,0
16632603,23.338413,117.416938,0
16690013,23.6040239238128,117.971632088427,0
16867873,22.97127,117.4283,0
17004125,22.5899422982737,120.288336709157,0
17005602,24.7519409628851,121.884497860978,0
18004125,22.5895398162854,120.288310666971,0
18005602,24.7528444102303,121.885421615889,0
18166811,24.8957843380001,119.408331085411,0
18166812,24.8959053308951,119.408411433206,0
18166815,24.8970289889735,119.409657043474,0
18181615,24.9754432674565,119.21990182752,0
18188601,25.0630941452095,119.248838641248,0
18219011,26.0087556773092,119.782888553473,0
18219013,26.0125481368497,119.782877579463,0
18416616,23.0994868677805,116.965018758845,0
18416618,23.0945971981159,116.966555519827,0
18416627,23.0996121068666,116.96502804077,0
18500551,23.395525,117.367747,0
18500552,23.386422,117.365425,0
18515555,25.1564112176309,119.648278954929,0
18518168,24.9723835734765,119.245053406968,0
18518863,25.0513656261348,119.256859615383,0
18525514,25.03726251358,119.348276695116,0
18555018,25.0396198664188,119.345293252499,0
18555020,25.0327768607795,119.348688271338,0
18555021,25.039633,119.344087,0
18555022,25.071012784776,119.346630779421,0
18555023,25.066448643656,119.351674832706,0
18555024,25.0600950959526,119.358389710019,0
18555025,25.053178,119.365143,0
18555026,25.04476,119.367227,0
18555028,25.0395110215927,119.356002193803,0
18555029,25.046540573954,119.349250805718,0
18555030,25.0315172441961,119.361714089966,0
18555032,25.0215039379801,119.364276673218,0
18555502,25.0417677202341,119.346788233153,0
18555503,25.0348648503514,119.346969671208,0
18555506,25.0421388670886,119.347333946255,0
18555509,25.0383831367681,119.349400995832,0
18555587,25.0312194179166,119.374449001316,0
18555617,24.898425,119.198268,0
18555811,25.0278672065403,119.377648322182,0
18555812,25.0292868284776,119.374482718486,0
18627802,23.39261,117.344867,0
19004125,22.5900199997242,120.287842389267,0
19200009,24.876005,118.95392,0
20004125,22.590045,120.287908,0
20005602,24.7521767572753,121.883553607246,0
21004125,22.590087,120.287948,0
21005602,24.7524607473118,121.884612569987,0
22000989,22.5261872382722,120.202460239519,0
22005602,24.7518016581707,121.885046637472,0
22005884,26.5821258693612,120.495586643918,0
22180010,26.24249,120.087028,0
22200671,22.589808217317,120.288401434852,0
22235810,24.9521507133221,119.305188099329,0
22570399,26.49849,119.855492,8
22680021,26.2712799998392,120.183273000526,0
23065324,26.471573,120.518225,0
23188008,26.0500994824269,120.024968035739,0
23615574,26.409112,120.140913,0
23885888,26.483568,120.484962,0
23885889,26.589003,120.509443,0
24005602,24.7516125962489,121.884030709549,0
24155716,26.383224570537,120.143917465919,0
24155733,26.388065533614,120.141779298876,0
24155735,26.3831875156287,120.141611638768,0
24166685,22.9808281861871,117.266179777616,0
24186602,26.67695,120.506097,0
26005602,24.7514263556928,121.883260943441,0
26111108,24.9576962542146,119.346218943717,0
26883252,24.1396140789092,118.297913601509,0
26883265,24.1403823471214,118.291884352764,0
27005602,24.7508648631484,121.885539060152,0
27870980,25.0683132815584,119.380087,0
28142429,23.311415,117.603175,0
28894539,23.3420895790761,117.444964702856,0
31586006,24.582995,121.869825,0
32332772,22.7034903198142,117.658182409361,0
34130001,23.6813081921278,117.920077337494,0
36990003,24.8585394577987,118.786577088702,0
36990004,24.858673,118.786073,0
37760022,24.8593956315271,118.787630910507,0
39080001,24.7774977158178,118.81617241046,0
39080003,24.7806689648492,118.81591984102,0
40001501,26.356897,120.096763,0
40302505,26.3011214782951,120.080787198521,0
40401902,26.0957153737463,119.822789856701,0
40401905,26.1096322800916,119.824252021427,0
40401906,26.0776505384195,119.809778504447,0
40401911,26.0897070382456,119.830039198632,0
40542703,23.1810621458299,116.820389156248,0
40633819,26.0837642824036,120.131782853958,0
40661783,26.4224244080854,120.118232947081,0
40777101,22.5164114943403,120.205377534942,0
40777103,22.5263438122043,120.200350619754,0
40777104,22.527325181708,120.195909066559,0
40777105,22.5264621884762,120.20041026755,0
41061783,26.421165,120.119205,0
41210561,23.969505,120.325418,0
41920007,24.820002,119.03132,0
41948115,26.1262500747416,120.289811774356,0
42111265,26.0892092586528,119.820265056465,0
42245972,24.5789686898129,121.871924864722,0
42288801,26.473405,120.141872,0
42288802,26.47177,120.142228,0
42288803,26.468055,120.142293,0
42288804,26.469122,120.142347,0
42288805,26.475665,120.14166,0
42288806,26.476623,120.141783,0
42288807,26.470843,120.142195,0
42288808,26.479793,120.133168,0
42288809,26.474467,120.141978,0
42288810,26.473482,120.132723,0
42380004,24.8126168066219,119.552925065821,0
42380008,24.8279327197726,119.545040842747,0
42380025,24.8134966233676,119.550839666245,0
42410007,26.1548559501755,119.754224268548,0
42580002,24.8824621609187,119.144124854284,0
42590002,24.8370946854937,119.091919992481,0
42590006,24.8366419704319,119.096194647657,0
42590008,24.8365003809603,119.09236010274,0
42630002,24.8414665792435,119.061711167838,0
42630008,24.8419276172274,119.063756733954,0
42630010,24.840454896639,119.061996649042,0
42630011,24.8415353550051,119.061044634845,0
42698247,26.1004938246259,119.99701382224,0
42731467,24.5799348947634,121.871099104679,0
42862015,23.0049639356068,119.196773,0
42920001,24.81999,119.031298,0
42920002,24.819985,119.031323,0
42920005,24.819965,119.031335,0
42920006,24.820007,119.031282,0
42920009,24.820007,119.031285,0
42926735,25.5821671731872,120.257167,0
42926791,26.0993965123082,119.813314424323,0
42959390,24.579447,121.871325,0
43089933,26.1491868238355,119.772400756586,0
43155805,26.1541486821696,119.772996444003,0
43290484,23.0092647642948,119.186567,0
43355196,24.579462,121.871288,0
43355200,26.1989074913861,119.718242138183,0
43453104,23.3760058426486,117.772680884387,0
43922919,26.0910884179933,119.820402052583,0
44020302,24.578804716028,121.871173658381,0
44053440,26.1769349241426,119.759486223567,0
44086108,24.579433,121.870845,0
44112806,25.3720495038227,121.452134062342,0
44150001,24.7848795696993,119.550978677736,0
44150002,24.7911317009347,119.547779227852,0
44150004,24.7906666293156,119.546575598771,0
44150005,24.7867325942091,119.565100259582,0
44150006,24.7849454690389,119.568488436298,0
44280008,24.6742357626446,119.600333369221,0
44280011,24.6757562670333,119.596351737586,0
44280012,24.6866486975033,119.583487293861,0
44280013,24.6704469618969,119.604119221466,0
44546649,26.141833,119.74291,0
44580005,24.7966234157231,119.070657383019,0
44644564,24.5799648406606,121.870650830166,0
44742914,23.0052229997775,119.161589717785,0
44836796,26.1475667254674,119.777828534422,0
44999947,24.5799059039893,121.872478074779,0
44999985,23.998608,121.6396,0
45097977,24.579985706751,121.870668906926,0
45130607,24.5785689315343,121.871559800365,0
45332546,23.7116175634713,117.845236984275,0
45460605,26.1471440259939,119.762002767671,0
45493705,26.102870355441,119.817165644559,0
45591161,24.5797567296867,121.87026518869,0
45848116,26.0718884447912,120.228905733193,0
45880012,24.8312089288331,119.559711157057,0
45880015,24.8283429815394,119.559733207529,0
45978647,26.0869792187409,119.814504880972,0
46000933,26.2567662815915,120.417246893138,0
46002502,26.4169672370079,119.951528879803,0
46002505,26.4223087673868,119.951492617425,0
46002508,26.4286447028872,119.951236896695,0
46011503,26.1894871304618,120.409567515933,0
46011509,26.2090054340892,120.41023613637,0
46013522,26.306667,120.384045,0
46036812,26.2213773818485,120.099168411294,0
46036813,26.2445262566722,120.096794973554,0
46042806,26.1416348150067,120.045982851548,0
46042808,26.1293451477664,120.041483273571,0
46042811,26.141641534756,120.041347086191,0
46042814,26.1442890676028,120.041218835204,0
46042816,26.1279273586153,120.045851016849,0
46048123,26.291307,120.074378,0
46055207,26.280221262826,120.869455701875,0
46055209,26.3067925627738,120.870231995671,0
46091602,26.1176244104503,120.073488487087,0
46091607,26.1142991270653,120.073691109865,0
46096307,26.2949805716109,120.136975311106,0
46097701,26.2730250102243,120.121355019003,0
46097703,26.31409530602,120.115311579448,0
46098702,26.2188406648447,120.141159320467,0
46098706,26.2277147670939,120.145218201643,0
46098716,26.208221204922,120.144491544863,0
46190002,26.2563400058625,120.074482602961,0
46190003,26.2563818517053,120.071191257974,0
50622039,25.3001391331274,121.344827129213,0
51029031,24.3815530688454,118.556251779652,0
51322587,25.06186,119.391705,0
51322589,25.5543656531185,119.396943328259,0
51340001,26.21908,120.61486,0
52190017,25.182978,121.412095,0
55222555,24.1413230855918,118.288613120689,0
57000001,23.214807,116.81826,0
57000002,23.204637,116.829055,0
57265982,23.331432,117.620232,0
57888005,23.492715,121.506288,0
58081013,23.215291218997,119.096682443714,0
59043874,22.4715022787881,120.434893,0
59052357,22.4716203889168,120.434872,0
59053781,22.4713576931971,120.43482,0
59082040,22.615907666671,121.424551380127,0
59084402,22.6225475057224,121.430133817851,0
59280001,23.297298,117.478027,0
60001088,24.3088034773865,118.215449093406,8
60004088,24.3059690735184,118.216674583333,8
60031507,26.4597412226482,120.042076277577,0
60105513,22.7919769876644,121.193497593946,0
60300157,24.3059738731049,118.217642301672,8
60356001,25.622345,120.192628,0
60356005,25.5819682409108,120.241304546684,0
60356006,25.5988549085031,120.212796214892,0
60365002,25.551625,120.242128,0
60365004,25.578332,120.20979,0
60405513,22.7923233043714,121.193500566291,0
60528001,23.380965,117.515338,0
60601101,24.419572,118.297777,8
61115028,24.9317188580164,119.349712344625,0
61132101,23.6773538214149,117.520791196318,0
61132102,23.6740955415717,117.520417535576,0
61132105,23.673456167356,117.520262893723,0
61132203,23.6678220313041,117.519638153662,0
61138113,26.0685282285592,120.055894706596,0
61293003,25.9940950631382,120.079932678086,0
61293126,25.9961643060454,120.080418792597,0
61318007,24.9625014796556,119.34730389664,0
61536006,26.0443567257001,119.997669673016,0
61536023,26.0631229454288,120.005192,0
61536026,26.0342141279907,120.011539363527,0
61922052,25.1424895449789,121.793078915356,0
62563904,22.7918895444854,121.193586595227,0
62566768,25.0663168554243,119.223300352658,0
62593526,25.0530135109193,119.504868936814,0
62594183,22.0140819903578,120.651127666212,0
63055530,26.440887,120.037623,0
63089111,23.0164061402751,117.962721987285,0
63093302,23.740152,119.612247,0
63116198,23.583882,117.459042,0
63419701,23.5369232095852,122.083973409316,0
63508889,23.4144327138505,117.257192141023,200
63701303,22.9949917512503,119.165608695321,0
63881701,26.4885615213367,119.863500628988,0
63881702,26.4887006713233,119.865199009481,0
63881705,26.4905555829085,119.863957409564,0
65086205,24.2351738369341,120.104635087123,0
65320001,26.475223,120.51744,0
65320002,26.464513,120.518027,0
65320003,26.464352,120.533503,0
65320004,26.479108,120.53378,0
65320005,26.46053,120.533365,0
65320006,26.457152,120.534933,0
65320007,26.478887,120.518197,0
65369001,23.9425145736719,121.649892,0
65369002,23.944795,121.654733,0
66110168,24.419542,118.297848,8
66414301,24.0091364104563,120.190089722007,0
66414304,24.098414196619,120.189573796754,0
66414306,24.0985247959766,120.193766651082,0
66414307,24.1034263548404,120.193715249509,0
66414309,24.010026067107,120.193774318794,0
66414310,24.0068399848347,120.191041158313,0
67645354,25.0517797349243,119.49948068766,0
67978078,23.186983476635,116.822776717487,8
68001701,24.8665834430395,118.823788423658,0
68001702,24.866655,118.824845,0
69006207,26.4393781802113,119.858971764218,0
69031515,26.4417211694644,120.044060838528,0
69055513,26.456187,120.03757,0
69301902,26.4600295286619,119.89113118587,0
69668901,23.708295,117.767167,8
69811701,23.2195787917444,116.74111858502,0
69811702,23.2210980839418,116.741987975447,0
70714004,25.12436524195,121.331245137334,0
71004079,25.8825339442542,119.753109150563,0
76360010,24.909269104872,119.118495574224,0
77652060,23.507652,117.678793,0
77839123,25.3553344495579,121.451376978366,0
78860018,26.162927,120.485908,0
80085606,26.45772,120.026463,8
80085608,26.44789,120.02625,8
80085609,26.451167,120.026485,8
80085610,26.454293,120.026592,8
80420252,24.09848,120.279882,0
80919060,26.0809693919959,119.995824953038,0
80944902,23.337507,119.536895,0
81561506,23.3134759568056,121.457189757189,0
81561507,23.3127755910821,121.457303263999,0
81561508,23.3131125136697,121.456760698969,0
81561512,23.3134323721988,121.457758752401,0
81561691,25.4576731024884,122.095142969234,0
81562662,22.9936612288618,121.643837812945,0
81562668,23.0040661320652,121.651080991792,0
81562706,22.5331883448736,120.212302728032,0
81562720,23.313507318931,121.457207465015,0
83248987,25.0667715914814,119.385155069201,0
85572859,23.350218,117.677082,0
85685601,26.474773,120.026347,8
85685602,26.471138,120.02656,8
85685604,26.4643860150163,120.02667919341,8
85821027,23.514805,117.668423,0
86005351,23.635806597438,117.777424707854,200
86516289,23.6579011196443,117.923286306475,200
86517170,23.6276284523774,117.74284,133.333333333333
86517176,23.5480948274248,117.557083,200
86517178,23.6610596261115,117.826733,100
86517181,23.562917038244,117.588244281157,200
88178809,26.4894827757694,119.863454262015,0
88506499,23.6458120091156,117.513438464392,80
88506506,23.6834975219743,117.804428,200
88506512,23.6595178095094,117.923707,200
89390101,23.0986788775248,121.38411187575,39
89574907,23.098902,121.378535,39
89619110,23.0989698617762,121.378419991448,39
90211102,24.9552812719695,119.344808641455,0
90211105,24.9551195818861,119.345035237401,0
90211107,24.9551853316935,119.345346913698,0
90211116,24.9564440635128,119.344543,0
90225305,25.143107,121.38058,0
90225306,25.143038,121.380555,0
90703334,26.217033,120.111157,0
90999017,24.225019282516,118.355682934781,0
91060847,23.8157444006691,121.993391041741,0
91500001,26.247687,120.469055,0
91500002,26.25038,120.473365,0
91500003,26.26278,120.473108,0
91500005,26.226367,120.46866,0
91500006,26.2769200909906,120.473684726075,0
91660048,23.003778,120.005855,0
91660051,23.0008456177953,119.985769739429,0
92338812,25.204978,121.687192,0
92506006,24.9152811651596,119.159157,0
92806611,25.230524617839,121.646985334221,0
92806666,25.2309052773848,121.647396280274,0
93248987,25.054435,119.396353,0
96000149,27.724847,120.875967,0
96001049,23.5349361346237,119.329102301128,0
96003135,26.8130467688562,120.570107151183,0
96009104,26.495348,120.255103,0
96024129,26.1214,120.104853,0
96024139,26.130828,120.14704,0
96024962,23.99917,120.223147,0
96033898,25.4334784302061,121.896571055961,0
96033911,25.4335773511156,121.896344971464,0
96037181,26.070927,120.146228,0
96037910,22.8338291540348,118.742095206372,0
96039574,24.9549676494867,119.345193740018,0
96039672,26.01873,120.114933,0
96039691,26.087055,120.146058,0
96040618,26.145228,120.14385,0
96040621,26.0687380901227,120.117263631864,0
96041604,26.161858,120.444393,0
96044866,23.4622529760041,119.613941392767,0
96051884,26.482237,120.52305,0
96051889,26.609977,120.513993,0
96053566,26.7964222691895,120.551093092352,0
96055214,26.300997,120.870313,0
96056134,26.8093970369842,120.554332894481,0
96056137,26.7986852631866,120.56406822246,0
96060982,26.0856983434905,120.098955885571,0
96071450,22.8155216359133,119.178392255395,0
96074426,26.1901320705348,119.795734767015,0
96078014,27.312473,120.782443,0
96122610,23.287073,117.406943,0
96126011,25.9223069738142,119.817479323883,0
96131803,24.95564210153,119.348853705606,0
96191704,23.097578,121.383307,0
96300353,26.4564646155871,120.519794697762,0
96556881,26.4661947700726,120.514828536652,0
96556882,26.4538709885582,120.499303724769,0
96556883,26.4516008310598,120.51667520247,0
96615511,23.678068,117.927433,0
98044204,22.8315224801111,121.208174732705,39
98210017,24.2509770893506,118.441415418798,0
98210018,24.222430124793,118.414748830122,0
98316614,26.8088771115277,120.553261773604,0
98320027,23.0978028964651,121.380542225906,39
98324338,25.3679962299451,121.425799626685,39
98346050,25.2291491661825,121.649276517786,39
98351143,23.0993031368454,121.378223904951,39
98351149,22.8708048696482,121.716927075039,39
98352716,22.8708272441251,121.709429927595,39
98354575,24.9906762087566,120.978281750178,39
98354578,25.0126418909163,120.978921360357,39
98421399,24.954026108611,119.349264282229,0
98640001,23.287695,117.52961,0
99241702,22.4677223319681,120.442555318905,0
99241705,22.467368,120.442367,0
99241713,22.4673663860272,120.442240317011,0
100000001,23.2512400998073,116.811757645736,0
100000008,26.0712375359802,120.250570734626,0
100000582,26.1058636624738,120.22070695738,0
100000657,25.2868095454646,121.402857783995,0
100000702,23.714153,117.828405,0
100000757,25.9768436058203,120.22326183025,0
100001069,26.1542129849531,120.258367689508,0
100002291,26.1250146331459,120.243128204137,0
100016986,26.1448907742813,120.407965,0
100018902,26.467728,120.045307,0
100018903,26.46306,120.04528,0
100026806,26.480825,120.020917,0
100026812,26.464645,120.020855,0
100030441,23.9020737485237,121.616107636014,0
100031501,26.447253,120.04146,0
100031505,26.463072,120.04161,0
100031508,26.450087,120.04144,0
100047652,23.313669953985,121.458319345555,0
100047654,23.3133186029673,121.457933128921,0
100047656,23.313847089181,121.458232763038,0
100047657,23.3136351659399,121.458009410605,0
100061532,22.9851963207197,121.620927928894,0
100101937,24.1348352350428,118.311073143588,0
100102686,25.4511252625285,122.094788696325,0
100103213,26.71671,120.706892,0
100108263,23.0986330548992,121.377631816237,0
100111846,24.9308536519203,119.160628752058,0
100111933,24.9344361593052,119.161196331518,0
100111938,23.325918,117.475818,0
100231802,26.429617,120.165925,0
100231808,26.437218,120.174293,0
100231809,26.427947,120.174222,0
100262712,23.4900159725292,121.504669343439,0
100262713,23.4939318378346,121.506820547271,0
100262714,23.4936736473073,121.507530307137,0
100263782,23.4925584588838,121.506869687935,0
100263784,23.494191694542,121.505961624071,0
100263785,23.4939031853559,121.50592642146,0
100263786,23.4941781314935,121.507169106072,0
100263790,23.4938967669391,121.505891237968,0
100263792,23.49401,121.505675,0
100266854,23.493655,121.505745,0
100302049,24.5139970797816,119.549074354408,0
100302125,23.289677,117.441905,0
100304429,26.301062,120.384572,0
100304434,26.3363457991863,120.870682,0
100338794,24.8346234043354,119.134242752949,39
100383511,22.886158859585,121.490630903405,0
100383513,22.9028348610015,121.471916347238,0
100400207,24.5815066478645,121.865997177129,0
100453319,24.9730827560213,119.34583539202,0
100474502,22.480353,120.398387,0
100474506,22.480385,120.398407,0
100474508,22.4803442443898,120.398320672245,0
100474566,22.480438,120.39844,0
100617102,22.7919528527868,121.193623797302,0
100881999,23.6540856023144,117.634956149238,88
100886384,23.2034576241946,116.850074718027,20
100888206,26.2402299038564,120.501536212903,0
100897402,23.3635113868202,117.341093354604,70
100898627,24.2450374012455,118.331652034138,0
100900000,25.9297348363162,122.284060003163,52.5
100900001,24.5817399069751,118.445588,0
100900026,23.6390818088203,117.479714561383,70
100902462,25.3115594813751,121.368018234038,0
100904162,23.5267043872473,118.658710066386,0
100905567,24.254886654185,118.423488612006,70
100906142,22.6264744766569,119.9372965082,0
100907298,23.9513000025266,118.55227748439,0
100908272,24.7736698909153,119.669745796085,0
100913186,23.5210529722831,119.650421019446,0
100913346,24.2553651859114,118.419291177545,0
100916124,24.9246490009997,119.263117021571,0
100916534,23.7720427393533,119.491967312053,0
100917349,25.1607537088599,119.592617095099,0
100917428,25.0562623132949,119.391144318823,0
100917976,26.1519145546321,119.826803818816,0
100919117,24.100637904962,118.699600505848,0
100919967,26.3647195665754,119.964261696616,0
100926066,23.9433580083255,118.577596199927,0
101000011,26.170435,120.44485,0
101001309,26.8095419138769,120.552508925992,0
101001549,24.5833625633609,121.866643794169,0
101002002,23.9824715578522,120.040050446853,0
101002004,23.9658431402819,120.055755718376,0
102001549,24.5824409751225,121.869287844668,0
103103092,23.490168417381,121.507525000169,0
106000000,24.7656447273989,121.825421447995,70
106045302,26.312253,120.065503,0
106045306,26.362167,120.065503,0
106045308,26.31964,120.065353,0
106602902,26.4259157375762,120.132573434585,8
106602903,26.429138,120.132427,8
106602904,26.419287,120.132522,8
106602905,26.422767,120.132543,8
108001079,25.6320707902901,120.814467167172,0
108001329,23.6397986666677,117.740476195431,0
108001504,23.636848861227,117.884988584866,0
108002554,23.6653220858743,117.902137,0
108002595,23.699958869897,117.877591551051,0
108003299,23.1494463171936,117.100228,0
108003331,23.6612666582474,117.834637,0
108003964,22.3032878427751,120.214895570813,0
108004525,22.3042167629199,120.218780308193,0
108004526,22.3029247227911,120.216048210293,0
108005309,22.3036661994269,120.211968371339,0
108005464,25.1793620941026,119.901983052284,0
108005604,23.7011330362504,117.840328495389,128
108005625,23.4578887358297,117.670043406636,0
108667924,26.6874347411387,120.606303114066,0
108668792,26.4527132941511,120.679272602067,0
108669026,24.9193453324537,118.967261073819,0
108674825,24.2232009078474,118.126990379344,0
108676145,24.9879073642593,119.515711622868,0
109090881,23.9973946079985,121.638718,0
109090883,23.9983193768882,121.640026214424,0
109090884,23.9982462581581,121.641314416749,255
109407305,26.5715620320437,120.613225164215,0
109407306,26.619663,120.61442,0
109407309,26.5655569471944,120.616499788208,0
109407312,26.6085622668801,120.616274326021,0
109407313,26.5949615057763,120.616018379103,0
109407314,26.6329678607446,120.615756833583,0
109407315,26.6439463368688,120.616012420375,0
109606952,26.135138,120.243998,0
110000022,25.5932690109905,120.193426457591,0
110000030,25.6041180587723,120.214473055058,0
110000367,25.6082289258468,120.17659035557,0
110530002,24.5301581149631,119.549383611457,0
110530007,24.5130094347035,119.570230026552,0
111061566,23.6495765888028,119.49570035768,0
111111106,23.657733,117.693973,0
111111108,23.69749,117.739882,0
111200632,24.2564341278805,119.989440779822,0
111437801,22.4653675654269,120.438555112042,0
111683008,26.203588,120.422407,0
112233001,22.560453,119.990592,0
112451217,25.9472395553558,120.30097534383,0
120110067,24.5681606402214,119.46955281887,0
121419936,23.4926292175231,121.506767267202,0
121560923,23.0987997413661,121.376471063946,0
123001369,24.3832189995192,118.454579860477,0
123001390,24.3835993408034,118.454514349937,0
123001820,25.1829805072179,121.41190907693,200
123013922,23.392527,117.698293,0
123015943,23.307993,117.528213,0
123016392,23.256592,116.729738,0
123017163,23.071887,117.871018,0
123017577,23.390228,117.33938,0
123017588,23.24314,117.332277,0
123017617,23.387642,117.33889,0
123017689,23.3932,117.339637,0
123017767,23.085402,117.606293,0
123017770,23.096527,117.607327,0
123017799,22.573632,120.313717,0
123017800,22.5735288499565,120.313217420642,0
123017801,22.573458,120.313525,0
123017812,22.573307,120.313867,0
123017838,22.5735,120.313748,0
123017839,22.573437,120.313813,0
123017992,22.5083935052054,120.209537498882,0
123017999,22.5010543825572,120.213819578594,0
123018009,22.5196725065552,120.204098621073,0
123018193,26.95706,120.568863,0
123018295,26.928973,120.567007,0
123029631,22.467238,120.442167,0
123029639,22.467303,120.442272,0
123029686,22.467258,120.442252,0
123029687,22.467257,120.441848,0
123029767,22.467263,120.442227,0
123029784,22.467302,120.442245,0
123036013,22.4672649144596,120.441937658568,0
123036014,22.3332211308414,120.37248652993,0
123037190,22.4668188852049,120.442387811543,0
123037193,22.333113,120.372767,0
123037222,22.3329035065305,120.372917128149,0
123037281,22.678015595277,119.99035739099,0
123042350,22.9895613797329,119.241896001937,0
